Ia,Ib,Ic,Va,Vb,Vc,G,C,B,A,Fault_Code,Fault_Type
0.5706074365601161,0.4238929679589145,-0.9962359672332739,0.09000165728667273,-0.05752986215183763,-0.01672511468421663,1,1,1,1,1111,LLLG Fault
0.16194458566352618,-0.19130979613874802,0.028446148344061666,0.08831167402489726,-0.8748816892804357,0.8178316755649664,0,1,1,1,0111,LLL Fault
-0.3428548389283702,0.9778120318619733,-0.6462879968812288,0.06777387756345712,0.0047825658999041155,-0.057933305097548335,1,1,1,1,1111,LLLG Fault
-0.05235262223772017,0.01204088317056213,0.03118888223844287,0.6622069197236679,-0.9466298250717804,0.31552459990355175,0,0,0,0,0000,No Fault
-0.7942608519464258,-0.021831638531613833,-0.03394378492408712,-0.1433686711931934,0.6872031939839109,-0.5416015835101001,1,0,0,1,1001,LG Fault
0.05561700673527742,0.03445186024932637,-0.09882727264829536,-0.14710034683933554,0.9294184122951273,-0.7846716344783449,0,0,0,0,0000,No Fault
-0.8332701756209872,-0.053761226637444676,0.8770796351743116,-0.04015095670320902,0.04263857352784043,0.011703273238517477,0,1,1,1,0111,LLL Fault
-0.05067842930350058,0.11627621383763014,-0.07548559571352335,-0.9333051600382545,0.17246276618530812,0.7749375779868848,0,0,0,0,0000,No Fault
-0.17374167415919847,0.9364481061520128,0.04932888093781479,0.0759802132465425,-0.3070415004211549,0.2515800064816759,1,0,1,1,1011,LLG Fault
-0.9568604349076585,0.7263781043948315,0.2146653734012031,0.00786000527357291,0.04870892395757448,-0.042620520246638115,1,1,1,1,1111,LLLG Fault
0.030660581670471573,0.40075050525788636,-0.43477820934309935,0.8372936991247782,0.042737570950637724,-0.8681685144645698,0,1,1,0,0110,LL Fault
-0.0823162080784614,0.8989804495959229,-0.8232186049398497,0.07970629720197453,-0.013213222027174313,-0.05156007416572076,0,1,1,1,0111,LLL Fault
-0.046068508132132605,0.8827823283899385,-0.8423783327314082,0.25822877583686643,-0.022912943392272733,-0.22067205804397516,0,1,1,0,0110,LL Fault
-0.6405798780733022,0.9783900065032882,-0.3517016357210951,0.047562061868882025,0.02567901148939654,-0.05896089194506034,1,1,1,1,1111,LLLG Fault
-0.010533115088069886,-0.01545051409508532,0.01676974154068175,0.9735137481596133,-0.6307734120698284,-0.3184578247908301,0,0,0,0,0000,No Fault
-0.07249295133854086,0.04132969152881657,0.021766510350459574,0.2969805640667508,-0.9427811758563363,0.6777975515264579,0,0,0,0,0000,No Fault
0.4490946435630495,0.5462306470374092,-0.9984917392922528,0.0904962933130441,-0.04938536400206224,-0.02552011285275361,1,1,1,1,1111,LLLG Fault
-0.01840761894598959,-0.015015836901466705,0.02455793646675182,0.9435621726369858,-0.7214836752412354,-0.1959952137278348,0,0,0,0,0000,No Fault
0.9099635742676777,-0.7878619204893405,-0.020044425530459924,0.027375366022514627,-0.31218592759135594,0.30555576399058504,1,0,1,1,1011,LLG Fault
-0.07425644874733149,0.09863087429256132,-0.033859901499624076,-0.6191073863898104,-0.34688164134092364,0.98910656892445,0,0,0,0,0000,No Fault
-0.5842438053100107,0.008290431447310571,-0.05650059649088046,-0.39857503212358464,0.9111925651998504,-0.5139585348052791,1,0,0,1,1001,LG Fault
0.004384891784072627,-0.022738623684739053,0.009440274820908999,0.9943512066154381,-0.4696465353213309,-0.5035350319431576,0,0,0,0,0000,No Fault
0.059894532918232504,0.016475292104211434,-0.08504113209054746,0.11815314751282785,0.8016228568628693,-0.9204076901558497,0,0,0,0,0000,No Fault
0.8650492672320322,0.031114729602344515,0.018953938032533146,0.23960543119306957,-0.7608549413872588,0.5499462333951912,1,0,0,1,1001,LG Fault
-0.2823461310264698,0.9658530957363314,-0.6919042755164648,0.070940549044871,0.0006043471031407059,-0.05685086344535424,0,1,1,1,0111,LLL Fault
0.06094153489140795,-0.6010149242199954,0.540011080242026,0.39333125476484526,0.036348808883682256,-0.4165190511741711,0,1,1,0,0110,LL Fault
0.05802658702908075,-0.7131183825776569,0.6555538945471022,0.3112643044504026,0.027618796201388227,-0.32533884935062113,0,1,1,0,0110,LL Fault
-0.8160722193099605,-0.0015766017508976457,-0.046863670520961694,-0.022326041352833823,0.5629411935751839,-0.5363450549854982,1,0,1,1,1011,LLG Fault
0.0570544360312129,-0.010277162134566087,-0.055114788968213514,0.5161721394452772,0.4870774076238562,-0.9989674695252277,0,0,0,0,0000,No Fault
0.039293757663330965,0.06414127591705371,-0.11241725810680143,-0.5400051011514194,0.9976199012909683,-0.4602209387657452,0,0,0,0,0000,No Fault
-0.46674229274407547,-0.5380142027004526,0.997261207954683,-0.03741212027955971,0.015405381795560474,0.036707158780311736,1,1,1,1,1111,LLLG Fault
-0.054362028017051416,0.11586916563113998,-0.07142387518012441,-0.909111108326047,0.11134677073833515,0.8129551483983449,0,0,0,0,0000,No Fault
-0.019650170151908706,0.8707339027119081,-0.8570097542868084,0.08193041191729879,-0.017518893836150108,-0.04940270524072703,0,1,1,1,0111,LLL Fault
-0.07151124106711595,-0.8285990040795015,0.8992218317409566,-0.040330405570400775,-0.00928124991344804,0.06478827914918205,0,1,1,1,0111,LLL Fault
-0.08156274981773849,0.07419970280464418,-0.00209906350678242,-0.1972933805957614,-0.7218532386485785,0.9482615190990071,0,0,0,0,0000,No Fault
0.004658798735482101,-0.8226013398434444,0.8180910092151855,-0.4926442242027498,-0.03509018307984612,0.5445999561044487,0,1,1,0,0110,LL Fault
-0.6866510234689885,0.9667120254502679,-0.2919427641505369,0.04348936051863484,0.028983475067799268,-0.058244562333831185,0,1,1,1,0111,LLL Fault
-0.020421564445417355,0.8698910465431418,-0.8576895298477881,0.08191839142688696,-0.017494619846089472,-0.04941539080594135,1,1,1,1,1111,LLLG Fault
-0.04283630007440007,0.005551506109194053,0.027861089274168006,0.7779196848375759,-0.8947422245431644,0.14663281520923396,0,0,0,0,0000,No Fault
-0.8156445767544603,-0.028825877661229342,-0.04956781973837926,-0.04713167107953982,0.5803592702484152,-0.5292222725417041,1,0,1,1,1011,LLG Fault
-0.07123108498585944,0.041133257293776426,0.020305922599630186,0.3536083608985664,-0.9507574908568436,0.6291473024672833,0,0,0,0,0000,No Fault
-0.4090042267653791,-0.5731636148153865,0.9751477301177973,-0.048676832841153345,0.014535011989680241,0.04888862242184646,1,1,1,1,1111,LLLG Fault
-0.0807523491344026,0.09497389432947119,-0.02428378326541069,-0.451317638374657,-0.5196054200774228,0.9968734575203779,0,0,0,0,0000,No Fault
0.9129223802084826,0.03919003836594648,0.013527579152188697,0.17351307616995912,-0.6863727581282124,0.540318212596639,1,0,0,1,1001,LG Fault
0.8144596347731349,0.08435176227945591,-0.040262333988272586,-0.41295346614479733,0.22899872576844796,0.19559752546325263,1,0,0,1,1001,LG Fault
0.094940084367176,-0.9080520167692386,0.8115311195721124,-0.03691302899138431,-0.020202760493332552,0.07249060707316507,1,1,1,1,1111,LLLG Fault
0.5999234925777024,0.08372481109008903,-0.05333699121446064,-0.5326574435845423,0.5103897851865077,0.028887974589010663,1,0,0,1,1001,LG Fault
-0.01693833331768328,-0.017032624654563906,0.02525480395296329,0.949264684078508,-0.7123909055784112,-0.21097816234034728,0,0,0,0,0000,No Fault
-0.0615861474163332,0.027277246040657035,0.02450609159489795,0.547201339023097,-0.9599021631652155,0.44435928266890046,0,0,0,0,0000,No Fault
0.5118554361558697,-0.009334959274996803,0.03885633821616886,0.5033465097111868,-0.978998082305428,0.5077886719688478,1,0,0,1,1001,LG Fault
-0.055632726025640636,0.01988653342531279,0.026019765927773428,0.6350513457945111,-0.9473969106682186,0.3435338117675649,0,0,0,0,0000,No Fault
-0.08127815160405583,0.093352922181463,-0.022135705042169933,-0.4231464785541216,-0.5451107568318665,0.9946169522141695,0,0,0,0,0000,No Fault
-0.07959255872755126,0.05982296885892837,0.010373973016645034,0.02054288407767894,-0.8458569249646762,0.8562045786673583,0,0,0,0,0000,No Fault
-0.9226207553642531,0.13107477620655406,0.777895960691434,-0.03278471005395053,0.04826771182290231,-0.001418462371592124,1,1,1,1,1111,LLLG Fault
0.8872903081457083,-0.8327081388663309,-0.047234369948146185,0.021313997961981752,-0.07573916571375544,0.07069950024586766,0,1,1,1,0111,LLL Fault
0.001407875462862237,0.695827602936952,-0.701809089273096,0.7087104309588312,0.02213345702344556,-0.7182492399979024,0,1,1,0,0110,LL Fault
-0.4564064820018138,0.247829166701626,0.19950868060782967,0.28043885621436965,-0.04049935533177652,-0.22502088020866168,1,1,1,1,1111,LLLG Fault
0.9620373348935591,-0.24057404005972996,-0.7154373079722719,0.06849595067561737,-0.08276554076896368,0.030552172996962668,0,1,1,1,0111,LLL Fault
0.061216493290336835,-0.0016370119545639182,-0.06764091804134631,0.31957603856952876,0.6609019389876349,-0.9789732757808164,0,0,0,0,0000,No Fault
0.9129224749362341,0.03919004739270162,0.013527582514250246,0.17351309261610826,-0.6863727451820844,0.5403181845640628,1,0,0,1,1001,LG Fault
0.2027134379819123,-0.9453481118001865,0.7444662551506952,-0.03188852484999685,-0.027707579129167985,0.07510001448105184,0,1,1,1,0111,LLL Fault
0.6971573329727427,-0.9500019930500012,0.2587534357002937,-0.0007271656622436715,-0.06183744513296419,0.07863357512620321,0,1,1,1,0111,LLL Fault
0.4779781098174517,-0.9918301267931123,0.5181912530419248,-0.017503818267499416,-0.046632543030447546,0.07996126554262385,0,1,1,1,0111,LLL Fault
0.3117410719746569,-0.03272713524800443,0.03937199962878648,0.5846022422066307,-0.9995037619663923,0.4472123244944201,1,0,1,1,1011,LLG Fault
-0.0767294541879342,0.051919116717955176,0.015074658278625377,0.18913301189954304,-0.9109850727510779,0.7535315433302752,0,0,0,0,0000,No Fault
-0.07518968228415732,0.04894730307453644,0.01638934849436101,0.24930596202156077,-0.927919132535564,0.7104544738294396,0,0,0,0,0000,No Fault
0.6865721577552347,-0.960297543310411,-0.044631603416593946,-0.0007024174970067,-0.07633174074084971,0.09337810667820463,1,0,1,1,1011,LLG Fault
0.9659406264794019,-0.6650695306859655,-0.007886232506382596,0.04060225712657719,-0.4069467963389796,0.3888529069245183,1,0,1,1,1011,LLG Fault
0.01297063859448445,0.08795323761890786,-0.10978253012591824,-0.8518088565623125,0.8741634607529255,-0.021791323453152253,0,0,0,0,0000,No Fault
0.9670895272642946,-0.6824605845053925,-0.27947798830759596,0.037045940190333866,-0.0816975936301179,0.06099734977303886,1,1,1,1,1111,LLLG Fault
0.721346585176631,0.08497942850401612,-0.04729010146401358,-0.4785958890641488,0.374502873841781,0.11314866642360842,1,0,0,1,1001,LG Fault
0.05231215413538663,0.041768298444319084,-0.10274335393137568,-0.26863020864972037,0.9663027547566604,-0.7004038553488957,0,0,0,0,0000,No Fault
0.3725727966480234,0.6044904219077173,0.05393334609392213,0.09023750164390573,-0.5486048180735689,0.48343226968013076,1,0,1,1,1011,LLG Fault
0.20191651839147273,-0.9460092896632969,0.7435426993084505,-0.03191186686948172,-0.027660437422204222,0.07507538044247955,1,1,1,1,1111,LLLG Fault
0.06236104621839382,-0.5564212165823712,0.4941140510881039,0.5156933229697707,0.040614938362849275,-0.5435526062907212,0,1,1,0,0110,LL Fault
-0.6405241293220928,0.9783083689989844,-0.3516747554786601,0.04757012212657915,0.025672735853832868,-0.05896257719758198,1,1,1,1,1111,LLLG Fault
0.06259674336688896,-0.5182769991424255,0.45539327619189174,0.4830313941092021,0.0414744949152905,-0.5116799563187823,0,1,1,0,0110,LL Fault
-0.07728779916704229,0.6509520206818846,-0.5788773058777658,-0.3279592246282405,-0.06635363392987387,0.41133507095675376,0,1,1,0,0110,LL Fault
-0.0806439828815441,0.09268465518748159,-0.021952482818712718,-0.4364067816547919,-0.5336977966674803,0.9962828721520945,0,0,0,0,0000,No Fault
-0.08100728830390543,0.06717750468626629,0.004396705285048102,-0.08891788895015887,-0.7886953825827578,0.9077092810747126,0,0,0,0,0000,No Fault
-0.06744152047492936,0.8914022512539083,-0.832652577441901,0.08027243944022378,-0.014264989742511685,-0.05105599073166507,1,1,1,1,1111,LLLG Fault
0.8401719579712871,0.08377537481651963,-0.038010257171143244,-0.3909873249191375,0.18400304828236036,0.2194226873474844,1,0,0,1,1001,LG Fault
0.03415930360025878,-0.8761013173398164,0.8425991610029531,-0.15123285790018698,-0.005276876578700903,0.17190439041698383,0,1,1,0,0110,LL Fault
-0.9848690302406607,-0.04504176157745537,-0.019394602687896972,0.03483275229650312,0.44164095008011944,-0.4700532857142092,1,0,0,1,1001,LG Fault
-0.08324524602370326,0.07837707401754407,-0.005290262694925199,-0.1552917576420697,-0.7455186263756179,0.9302630188698658,0,0,0,0,0000,No Fault
-0.007982360645036189,0.10154467157303633,-0.1026376281344002,-0.9662281748057673,0.6975231400690487,0.2729236801990843,0,0,0,0,0000,No Fault
-0.04005800187677514,0.0008258761541633901,0.030124053387973145,0.7987232477800078,-0.8854720654157751,0.11632802392575115,0,0,0,0,0000,No Fault
-0.028028767912866872,-0.009859221483408242,0.029050757577730527,0.8899767127544149,-0.8065104053423867,-0.05562744596749167,0,0,0,0,0000,No Fault
-0.05728515859366934,0.10933743951561897,-0.06143334736772322,-0.8705153512915836,0.02963617838653975,0.8575182412528576,0,0,0,0,0000,No Fault
0.06108737396188384,0.001517299681970727,-0.07080531622636206,0.28897176801491925,0.6848600580886777,-0.9727006290303151,0,0,0,0,0000,No Fault
-0.7402201526477893,-0.19193366635582074,0.9213294207029,-0.016766884414969596,0.029798530923395322,0.0013409077760951852,1,1,1,1,1111,LLLG Fault
0.051230646222288546,0.04398646402205014,-0.1038955786416646,-0.29865274766130384,0.9735256860189856,-0.6776617205030079,0,0,0,0,0000,No Fault
-0.5272540501335045,0.02002292387479794,-0.05851384051324601,-0.45512021336977343,0.9438373387821406,-0.490527703872387,1,0,0,1,1001,LG Fault
-0.07895164026841694,0.5923147750642338,-0.5184194576765102,-0.3976306860164678,-0.07052515796017855,0.4854419283652697,0,1,1,0,0110,LL Fault
-0.08324262706137031,0.08611095680551563,-0.013051270395444261,-0.2775450033227018,-0.6625025432365094,0.9682489372048554,0,0,0,0,0000,No Fault
0.05154820625702626,-0.799460754551082,0.7485515202347487,0.1485968477348519,0.014744130795786632,-0.14912115156952327,0,1,1,0,0110,LL Fault
-0.5898704646335932,-0.3764374998711237,-0.06952992430756777,-0.04790636857974184,0.57339815176982,-0.521352304865169,1,0,1,1,1011,LLG Fault
-0.9318930672502208,0.20549034540345382,-0.04485780408318564,-0.02984969902942658,0.5582453966710176,-0.524016545641062,1,0,1,1,1011,LLG Fault
-0.9605078252382084,0.7165615316370895,0.23049001872990982,0.006798625079893506,0.04903167092942072,-0.04188519609157643,0,1,1,1,0111,LLL Fault
-0.07205981808901325,0.106238605965403,-0.044066426514053555,-0.6922342297631189,-0.2558863643060867,0.9697052344849436,0,0,0,0,0000,No Fault
0.8583258558810932,-0.7661114738106821,-0.08545033393625633,0.04023129449717916,-0.3976124114704218,0.37971333562738213,0,1,1,1,0111,LLL Fault
0.38005818209236575,0.07704463082542015,-0.06129649657991664,-0.5915482683651798,0.7100111709792305,-0.1154745787394924,1,0,0,1,1001,LG Fault
0.5759951386875525,-0.9771981726291629,0.403919828536022,-0.01083382592085471,-0.05327438086297721,0.08004146509413348,1,1,1,1,1111,LLLG Fault
-0.726118778705134,-0.2222802676031053,0.9398075018341576,-0.045022511657525896,0.03567045928530971,0.023688090007041925,0,1,1,1,0111,LLL Fault
-0.6161617912039127,0.9831888406831147,-0.3807237850352021,0.049569552841481804,0.023949212974089418,-0.0592110810385969,1,1,1,1,1111,LLLG Fault
-0.7801836902135502,0.2581854536180783,0.5116231852962003,0.07446237182789261,0.013385725946673265,-0.07340594983662987,0,1,1,1,0111,LLL Fault
-0.08183023545183074,0.07355313985021228,-0.0013109161694047945,-0.1672983082978689,-0.7407624212197867,0.9374549378914243,0,0,0,0,0000,No Fault
0.421168027864287,0.5714693329814827,-0.9961219450451149,0.09047260921365695,-0.04752236924849438,-0.02739471223477563,1,1,1,1,1111,LLLG Fault
-0.42327792597430824,-0.560528959595493,0.9766243337660595,-0.048736351454917684,0.015495433443887423,0.0479696519132272,1,1,1,1,1111,LLLG Fault
-0.009768158464284794,-0.018444648904234428,0.01929991264614913,0.9752861792562943,-0.6333381824404433,-0.3176215141045251,0,0,0,0,0000,No Fault
0.058365681259024915,0.025366602381935388,-0.0922968605634802,-0.037153976588697755,0.8829080896137681,-0.8475165643523944,0,0,0,0,0000,No Fault
-0.21564113203291035,-0.7232767754272027,0.934031939909387,-0.0463586362850166,0.001456823741814238,0.05989064675063831,1,1,1,1,1111,LLLG Fault
-0.0590668420125123,-0.21273076692497855,0.2692697077030732,-0.8139488788607087,-0.08075135951396815,0.9132841112570967,0,1,1,0,0110,LL Fault
0.7475273028541423,0.08501825977247954,-0.04524792636408132,-0.46038166376038675,0.33170216705212857,0.1384990675866345,1,0,0,1,1001,LG Fault
0.020672833536275827,-0.8716461866931915,0.8514570014481793,-0.3251469051655858,-0.01932303063688494,0.36059221481948867,0,1,1,0,0110,LL Fault
0.17806689094945646,-0.035777134008208096,0.04531110038594673,0.6151082141277865,-0.9822172001530435,0.3990108736821258,1,0,0,1,1001,LG Fault
-0.9927747706469431,0.40010648359197704,0.5799245612661348,-0.018240109075597574,0.05233944386180171,-0.020150622939949243,0,1,1,1,0111,LLL Fault
0.034348024013402687,0.35099257279285034,-0.38851843055825114,0.8430949499565514,0.04483510261443747,-0.8761224809311761,0,1,1,0,0110,LL Fault
0.09883625895984302,0.06476819133455183,-0.06548242827555281,-0.6076767897448418,0.8650311115401744,-0.2572649766559174,1,0,0,1,1001,LG Fault
-0.47862362020998606,0.9996644892525463,0.03775910831561365,0.059179978508024346,-0.11792369830317662,0.07571818060635765,1,0,1,1,1011,LLG Fault
0.02564324834356918,-0.027534859387974273,-0.006676992348144432,0.9452727267421148,-0.1841292973046657,-0.7452618014356938,0,0,0,0,0000,No Fault
-0.4314853480433844,-0.5416299499095442,-0.07327240123908041,-0.04874112083817042,0.5340282174567178,-0.480398302309919,1,0,1,1,1011,LLG Fault
0.9866257409034425,-0.6119550374164712,-0.36725906417367865,0.04336166603819496,-0.08326791688552465,0.05626500239064708,0,1,1,1,0111,LLL Fault
-0.002665601493872279,-0.018891629040042244,0.012424197194513285,0.9893835601008828,-0.5462557755074208,-0.42049119631461845,0,0,0,0,0000,No Fault
0.9569477571644679,-0.2263813927087867,-0.7269373579603274,0.06927632374189016,-0.08248814570188075,0.02948707196660579,1,1,1,1,1111,LLLG Fault
-0.23439517727244907,0.956747753640383,0.047590911835005884,0.07317613988307031,-0.2728391118263875,0.21954008282965037,1,0,1,1,1011,LLG Fault
-0.4062708440475827,-0.5937453910779816,0.9955171715859461,-0.048473862691451,0.013810768367433043,0.049423101413369384,0,1,1,1,0111,LLL Fault
0.004453713220443141,0.6697706108051703,-0.6785773075062755,0.729248406683297,0.024765963154191703,-0.7415241290073897,0,1,1,0,0110,LL Fault
0.04686027425029656,-0.8074765589224356,0.7609978213253356,0.04248846268305982,0.012546180871638037,-0.04049179566758717,0,1,1,0,0110,LL Fault
0.20178500462128315,-0.9353163509192296,-0.06858265731331184,-0.0328290422935922,0.25795040271840075,-0.21503575242200235,1,0,1,1,1011,LLG Fault
0.06269478214708203,-0.37878591110235194,0.31550196375552414,0.6031153088419348,0.04743992345038646,-0.6381608640364871,0,1,1,0,0110,LL Fault
0.7605775733719801,-0.9236335968577101,0.16719075839071848,0.005589306840788712,-0.066407327995888,0.07695695828699825,1,1,1,1,1111,LLLG Fault
-0.0818366038131698,0.8996201866812226,0.05149892038244378,0.07973104701182641,-0.3561223739192955,0.2978314849104688,1,0,1,1,1011,LLG Fault
0.8765280615528938,-0.8359864716657455,-0.03336654288264128,0.019700925116693985,-0.07480164757830346,0.07136154229983882,0,1,1,1,0111,LLL Fault
-0.042220737001357686,-0.4544593938194133,0.49518122545840015,-0.7922875390510419,-0.07172217314070878,0.8823648145729638,0,1,1,0,0110,LL Fault
0.9709744141975831,0.07440084541974487,-0.019947152385444072,-0.20523801364130934,-0.15298149259808486,0.37656025948990673,1,0,0,1,1001,LG Fault
-0.065824692982644,0.1058694511385795,-0.04948488759802489,-0.7743889844232443,-0.13920059984848543,0.9331777406078829,0,0,0,0,0000,No Fault
-0.9559801336444346,0.7074457116904216,-0.009163164717813973,0.004684056519424995,0.3521485566832367,-0.3486340108596204,1,0,1,1,1011,LLG Fault
0.05594027203709456,-0.06418051727725949,0.006644983196763498,0.7776975368333529,0.052493392743298284,-0.8183553043005278,0,1,1,0,0110,LL Fault
-0.9843543394379805,0.5630203418924231,-0.021311804043911947,-0.007723625581768173,0.436601650324339,-0.42224915544505665,1,0,1,1,1011,LLG Fault
0.7613300141006576,-0.9228084598294514,0.16785193648409746,0.005601271414293429,-0.06643156152929855,0.07696965539503806,0,1,1,1,0111,LLL Fault
-0.22416241449804772,-0.059022947235157705,0.043999724725831295,0.6487425396474575,-0.8362959537267645,0.21659705313660493,1,0,0,1,1001,LG Fault
-0.017206573800827296,0.1111190422910184,-0.10351116204818402,-0.9906365313536691,0.6212376404701315,0.37512988079997034,0,0,0,0,0000,No Fault
-0.013824360957579891,0.10961875457478888,-0.1053492642930626,-0.9831182285432389,0.657040097667726,0.33110978224424276,0,0,0,0,0000,No Fault
-0.022521741295165893,-0.013613385648514675,0.02735863297466555,0.9224633684250602,-0.7618414023597371,-0.13371689642249926,0,0,0,0,0000,No Fault
-0.7677442358797443,-0.1615138596883655,0.9202069118425849,-0.043471195746901434,0.0383940559911574,0.019357378535550356,0,1,1,1,0111,LLL Fault
0.06304161829076023,-0.391178408198543,0.3274801672578933,0.5940532257464193,0.047027150722469324,-0.6286541500889671,0,1,1,0,0110,LL Fault
-0.386600543728521,0.9846782139463751,-0.6098056682201417,0.0653094171798782,0.007826498361252019,-0.05856400673133709,1,1,1,1,1111,LLLG Fault
0.008363484920372234,-0.022431111920829184,0.005044010996956132,0.991244583313791,-0.4139527019475028,-0.5571708812739409,0,0,0,0,0000,No Fault
0.8913440186966374,-0.8151772048628176,-0.02304719000759083,0.024101131791832167,-0.2867708787520758,0.2829413406149018,1,0,1,1,1011,LLG Fault
0.7676106832020946,0.08492511503221815,-0.04386433200808457,-0.44740013768929865,0.30273351449179337,0.15500150220392167,1,0,0,1,1001,LG Fault
-0.006491483064724756,-0.7649921556143232,0.7713292786754116,-0.5893568337928262,-0.044845542048429526,0.6515094491469913,0,1,1,0,0110,LL Fault
0.4364102086819852,0.0791339345244053,-0.059693035311461425,-0.5812837184962942,0.6672006607341255,-0.08214343505267174,1,0,0,1,1001,LG Fault
-0.2394465332581817,-0.05972467985134726,0.043763663625816115,0.6479451053460593,-0.8277554319022138,0.20869401031811372,1,0,0,1,1001,LG Fault
-0.08147731185189959,0.06952338783395295,0.0023829094923478508,-0.1052788766480191,-0.7785906027637834,0.9138171111179818,0,0,0,0,0000,No Fault
-0.07843082762263165,0.6028309587708681,-0.5295919881800715,-0.3860635123259048,-0.06979739460937257,0.4731025143486949,0,1,1,0,0110,LL Fault
0.983812756240574,-0.4598140951340968,0.008141258244740313,0.05650971923708976,-0.5108912405097124,0.4788202199760283,1,0,1,1,1011,LLG Fault
-0.8193055626650981,0.4094711368807455,0.3969021221527446,-0.17650796762352855,0.07824906392070533,0.11213553614053604,1,1,1,1,1111,LLLG Fault
0.038125834732071484,-0.028731831999414703,-0.017583225883812077,0.8640641223316676,0.012279751174998483,-0.863974105623398,0,0,0,0,0000,No Fault
-0.5005686590565007,0.0224603039554067,-0.05936841373350616,-0.46782310384816195,0.9496480885977722,-0.48371215186775446,1,0,0,1,1001,LG Fault
0.8638212618792822,-0.8577678364330943,-0.001224693988462363,0.01794579701353085,-0.07402443972800996,0.07232936864183515,1,1,1,1,1111,LLLG Fault
0.017096448867353144,-0.8496172709862456,0.8326758893042756,-0.37237083338569027,-0.022073734916566345,0.41074424318913516,0,1,1,0,0110,LL Fault
0.8798226432341693,0.0334573099631041,0.017436496442449777,0.22095706208873003,-0.7404548406369303,0.5478568187328365,1,0,0,1,1001,LG Fault
-0.07028101598768008,-0.051172584103726514,0.045600714363531226,0.6480992403004834,-0.9102473020433028,0.2925967459424432,1,0,0,1,1001,LG Fault
-0.9964334487273039,0.5627539635770334,0.42030651731469776,-0.006747240731497316,0.05205895790665105,-0.031388150590303324,0,1,1,1,0111,LLL Fault
0.8846951890590683,-0.8238805223202607,-0.02404202575727029,0.023007813176508556,-0.27816283477850645,0.27526616306544804,1,0,1,1,1011,LLG Fault
0.9251938648308934,-0.17985924027145955,0.025611802620712054,0.07250862522609156,-0.593586717642898,0.5470436481136902,1,0,1,1,1011,LLG Fault
-0.8113213337604633,0.9060367121298862,-0.10984675659632437,0.03072437760414037,0.03790229569958296,-0.05453380777457155,1,1,1,1,1111,LLLG Fault
-0.9156832105748416,0.15939132367751183,-0.04739133448210558,-0.032041865455417144,0.5672004858804839,-0.5309435914460846,1,0,1,1,1011,LLG Fault
-0.011215940119832879,0.7785687139675314,-0.7722057485094439,0.619587535003398,0.01176870438918786,-0.6183286276765362,0,1,1,0,0110,LL Fault
-0.05214810653723541,0.013807256220298061,0.028948452745623292,0.6721795734697962,-0.9410261000260459,0.2998154443191402,0,0,0,0,0000,No Fault
0.5891494953351464,-0.001967584827879237,0.03607716136768627,0.4631281904033775,-0.9573174606122287,0.5260215723552293,1,0,0,1,1001,LG Fault
-0.4414060962563932,0.2463698829200895,0.18761620586464647,0.27159988980126204,-0.05791170010682148,-0.19841570960476515,0,1,1,1,0111,LLL Fault
0.9781277911947366,-0.6048151608763229,-0.002814925371012223,0.04570939658897055,-0.4423859172168144,0.41984385982032274,1,0,1,1,1011,LLG Fault
0.6358491731521374,0.3299019076231869,0.04771242245492378,0.08884920818670464,-0.614048246152474,0.5515095607001548,1,0,1,1,1011,LLG Fault
-0.035576082359434186,-0.0006942909994676234,0.02693122761652153,0.8412563313326268,-0.8497750673771322,0.03730777486394643,0,0,0,0,0000,No Fault
0.4552387271162288,0.0801001231034625,-0.05878793607764532,-0.5759411721442351,0.6447732513549768,-0.06464714172395648,1,0,0,1,1001,LG Fault
0.944549282869798,0.07783141675719914,-0.02507841567994985,-0.25966691428290334,-0.06100139065769969,0.3374078957657268,1,0,0,1,1001,LG Fault
-0.7907232843135638,-0.008393756363165902,-0.04550070247981479,-0.2788005089270721,0.8111495305710914,-0.5321090985684601,1,0,0,1,1001,LG Fault
-0.882247034426677,0.03836463836641385,0.830871074259252,-0.0367287762040266,0.04573881193653299,0.0051129497917853945,1,1,1,1,1111,LLLG Fault
-0.018413445188772505,-0.011261911453815596,0.020378186985927964,0.945848629769883,-0.7074477405328669,-0.21259002063059912,0,0,0,0,0000,No Fault
0.07286868388887212,0.8202085551842161,0.053889200724051164,0.08486260407185889,-0.4310486919014174,0.3690344840287297,1,0,1,1,1011,LLG Fault
0.9344082932000375,-0.2089366518162757,0.023902607385471786,0.07086183941966659,-0.5870962507941204,0.5420811664725645,1,0,1,1,1011,LLG Fault
-0.747939362694541,-0.1670383729240786,-0.06251400372811014,-0.04385891864689555,0.5928799901318786,-0.5452620212440706,1,0,1,1,1011,LLG Fault
0.9774159176821067,0.07246720792328704,-0.017334043695323983,-0.17747115279449371,-0.19856643899382045,0.39516977259049957,1,0,0,1,1001,LG Fault
-0.07227441995508603,0.10426560569441407,-0.04173728226949625,-0.6800161997200485,-0.2718775543494455,0.9737494612726305,0,0,0,0,0000,No Fault
0.05801360329079126,-0.005807190005474163,-0.06068763904527332,0.46081831066486456,0.5413737760620313,-0.9987936114876863,0,0,0,0,0000,No Fault
-0.07531491332101696,0.04858355708386351,0.017019367998707173,0.2350028266942194,-0.9249826383724905,0.7218033105949759,0,0,0,0,0000,No Fault
